GO_term,Descrip,DECount,Expect,N,DEGsRatio,GeneRatio,BgRatio,p,adjP,FDR,Expr,shortest_path,longest_path,terminal_node,ontology,Group
GO:0016049,cell growth,36,18.898118442729558,428,36/428,36/1112,392/23066,6.185269067189381e-4,1,0.008687310167271796,Down,2,2,FALSE,BP,gad2OEB33
GO:0044283,small molecule biosynthetic process,57,34.759039278591864,778,57/778,57/1112,721/23066,6.31396280571873e-4,1,0.008755093648439283,Down,3,3,FALSE,BP,gad2OEB33
GO:0045490,pectin catabolic process,13,4.194225266626203,100,13/100,13/1112,87/23066,6.661402879770764e-4,1,0.00917840130965883,Down,5,7,FALSE,BP,gad2OEB33
GO:0044264,cellular polysaccharide metabolic process,29,14.270007803693748,325,29/325,29/1112,296/23066,7.043753827255847e-4,1,0.009644183699330804,Down,4,5,FALSE,BP,gad2OEB33
GO:0006167,AMP biosynthetic process,4,0.28925691493973815,10,4/10,4/1112,6/23066,7.477653055106512e-4,1,0.010111087391904893,Down,5,11,FALSE,BP,gad2OEB33
GO:0010929,positive regulation of auxin mediated signaling pathway,4,0.28925691493973815,10,4/10,4/1112,6/23066,7.477653055106512e-4,1,0.010111087391904893,Down,4,9,TRUE,BP,gad2OEB33
GO:0042451,purine nucleoside biosynthetic process,6,0.9159802306425041,25,6/25,6/1112,19/23066,7.783498547541881e-4,1,0.010332119718291875,Down,6,8,FALSE,BP,gad2OEB33
GO:0046129,purine ribonucleoside biosynthetic process,6,0.9159802306425041,25,6/25,6/1112,19/23066,7.783498547541881e-4,1,0.010332119718291875,Down,7,9,FALSE,BP,gad2OEB33
GO:0010588,cotyledon vascular tissue pattern formation,5,0.5785138298794763,17,5/17,5/1112,12/23066,7.938641125047465e-4,1,0.01047419498741111,Down,2,12,TRUE,BP,gad2OEB33
GO:0048825,cotyledon development,9,2.2176363478713257,55,9/55,9/1112,46/23066,8.407323326654839e-4,1,0.010959726276723104,Down,4,10,FALSE,BP,gad2OEB33
GO:0010287,plastoglobule,11,3.230035550160409,78,11/78,11/1112,67/23066,8.542356127432172e-4,1,0.011069469815130857,Down,2,8,TRUE,CC,gad2OEB33
GO:0001872,(1->3)-beta-D-glucan binding,3,0.09641897164657938,5,3/5,3/1112,2/23066,9.048165215718623e-4,1,0.011519213844806692,Down,4,4,TRUE,MF,gad2OEB33
GO:0003999,adenine phosphoribosyltransferase activity,3,0.09641897164657938,5,3/5,3/1112,2/23066,9.048165215718623e-4,1,0.011519213844806692,Down,6,6,TRUE,MF,gad2OEB33
GO:0044036,cell wall macromolecule metabolic process,19,7.858146189196219,182,19/182,19/1112,163/23066,9.379911888034434e-4,1,0.011872132662936605,Down,3,5,FALSE,BP,gad2OEB33
GO:0009163,nucleoside biosynthetic process,6,0.9641897164657938,26,6/26,6/1112,20/23066,9.728312458923383e-4,1,0.012171572541997818,Down,5,7,FALSE,BP,gad2OEB33
GO:0042455,ribonucleoside biosynthetic process,6,0.9641897164657938,26,6/26,6/1112,20/23066,9.728312458923383e-4,1,0.012171572541997818,Down,6,8,FALSE,BP,gad2OEB33
GO:0005840,ribosome,41,23.47801959594208,528,41/528,41/1112,487/23066,0.0010518783874684293,1,0.013011018463174833,Down,4,5,FALSE,CC,gad2OEB33
GO:0004672,protein kinase activity,76,51.24668343015694,1139,76/1139,76/1112,1063/23066,0.0010804490056531926,1,0.013288912346367233,Down,3,5,FALSE,MF,gad2OEB33
GO:0000313,organellar ribosome,9,2.314055319517905,57,9/57,9/1112,48/23066,0.0010958719152343486,1,0.013362053109724445,Down,3,6,FALSE,CC,gad2OEB33
GO:0009765,"photosynthesis, light harvesting",7,1.398075088875401,36,7/36,7/1112,29/23066,0.0011048091684659623,1,0.013362053109724445,Down,4,5,FALSE,BP,gad2OEB33
GO:0015979,photosynthesis,25,12.052371455822422,275,25/275,25/1112,250/23066,0.0012010860301697585,1,0.01444621153414124,Down,3,3,FALSE,BP,gad2OEB33
GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",34,18.36781409867337,415,34/415,34/1112,381/23066,0.001239174239274641,1,0.014822430323631283,Down,4,4,FALSE,MF,gad2OEB33
GO:0000315,organellar large ribosomal subunit,7,1.4462845746986908,37,7/37,7/1112,30/23066,0.001309193889837158,1,0.015369297220274598,Down,4,8,FALSE,CC,gad2OEB33
GO:0030247,polysaccharide binding,10,2.8925691493973815,70,10/70,10/1112,60/23066,0.0013110728545352853,1,0.015369297220274598,Down,3,3,FALSE,MF,gad2OEB33
GO:0071310,cellular response to organic substance,78,53.22327234891182,1182,78/1182,78/1112,1104/23066,0.0013131324221272737,1,0.015369297220274598,Down,4,4,FALSE,BP,gad2OEB33
GO:0048364,root development,44,26.081331830399723,585,44/585,44/1112,541/23066,0.0013238550264293141,1,0.0154119379280033,Down,4,6,FALSE,BP,gad2OEB33
GO:0045489,pectin biosynthetic process,9,2.4104742911644843,59,9/59,9/1112,50/23066,0.0014102400852693286,1,0.016330280136336854,Down,5,7,FALSE,BP,gad2OEB33
GO:0008378,galactosyltransferase activity,7,1.4944940605219803,38,7/38,7/1112,31/23066,0.0015419709995003411,1,0.01721472238929355,Down,5,5,FALSE,MF,gad2OEB33
GO:0046128,purine ribonucleoside metabolic process,7,1.4944940605219803,38,7/38,7/1112,31/23066,0.0015419709995003411,1,0.01721472238929355,Down,6,8,FALSE,BP,gad2OEB33
GO:0051258,protein polymerization,10,2.9889881210439606,72,10/72,10/1112,62/23066,0.001631660965646425,1,0.01778777111758117,Down,7,7,FALSE,BP,gad2OEB33
GO:0046033,AMP metabolic process,4,0.3856758865863175,12,4/12,4/1112,8/23066,0.0016369856436814869,1,0.01778777111758117,Down,4,10,FALSE,BP,gad2OEB33
GO:0006168,adenine salvage,3,0.14462845746986908,6,3/6,3/1112,3/23066,0.0017476648264087905,1,0.01778777111758117,Down,6,10,TRUE,BP,gad2OEB33
GO:0009503,thylakoid light-harvesting complex,3,0.14462845746986908,6,3/6,3/1112,3/23066,0.0017476648264087905,1,0.01778777111758117,Down,3,10,FALSE,CC,gad2OEB33
GO:0009517,PSII associated light-harvesting complex II,3,0.14462845746986908,6,3/6,3/1112,3/23066,0.0017476648264087905,1,0.01778777111758117,Down,4,11,FALSE,CC,gad2OEB33
GO:0010328,auxin influx transmembrane transporter activity,3,0.14462845746986908,6,3/6,3/1112,3/23066,0.0017476648264087905,1,0.01778777111758117,Down,4,4,TRUE,MF,gad2OEB33
GO:0030076,light-harvesting complex,3,0.14462845746986908,6,3/6,3/1112,3/23066,0.0017476648264087905,1,0.01778777111758117,Down,2,2,FALSE,CC,gad2OEB33
GO:0042807,central vacuole,3,0.14462845746986908,6,3/6,3/1112,3/23066,0.0017476648264087905,1,0.01778777111758117,Down,5,7,TRUE,CC,gad2OEB33
GO:0043096,purine nucleobase salvage,3,0.14462845746986908,6,3/6,3/1112,3/23066,0.0017476648264087905,1,0.01778777111758117,Down,5,9,FALSE,BP,gad2OEB33
GO:0045298,tubulin complex,3,0.14462845746986908,6,3/6,3/1112,3/23066,0.0017476648264087905,1,0.01778777111758117,Down,2,6,TRUE,CC,gad2OEB33
GO:0090391,granum assembly,3,0.14462845746986908,6,3/6,3/1112,3/23066,0.0017476648264087905,1,0.01778777111758117,Down,5,7,TRUE,BP,gad2OEB33
GO:0106130,purine phosphoribosyltransferase activity,3,0.14462845746986908,6,3/6,3/1112,3/23066,0.0017476648264087905,1,0.01778777111758117,Down,5,5,FALSE,MF,gad2OEB33
GO:0032259,methylation,37,21.067545304777596,474,37/474,37/1112,437/23066,0.0017677936684887883,1,0.01778777111758117,Down,2,2,FALSE,BP,gad2OEB33
GO:0003008,system process,5,0.7231422873493454,20,5/20,5/1112,15/23066,0.0017730483150394775,1,0.01778777111758117,Down,2,2,FALSE,BP,gad2OEB33
GO:0003013,circulatory system process,5,0.7231422873493454,20,5/20,5/1112,15/23066,0.0017730483150394775,1,0.01778777111758117,Down,3,3,FALSE,BP,gad2OEB33
GO:0003018,vascular process in circulatory system,5,0.7231422873493454,20,5/20,5/1112,15/23066,0.0017730483150394775,1,0.01778777111758117,Down,4,4,FALSE,BP,gad2OEB33
GO:0010232,vascular transport,5,0.7231422873493454,20,5/20,5/1112,15/23066,0.0017730483150394775,1,0.01778777111758117,Down,4,5,FALSE,BP,gad2OEB33
GO:0010233,phloem transport,5,0.7231422873493454,20,5/20,5/1112,15/23066,0.0017730483150394775,1,0.01778777111758117,Down,5,6,FALSE,BP,gad2OEB33
GO:0000038,very long-chain fatty acid metabolic process,6,1.1088181739356628,29,6/29,6/1112,23/23066,0.0017842125762298914,1,0.01778777111758117,Down,5,8,FALSE,BP,gad2OEB33
GO:0022622,root system development,44,26.129541316223012,586,44/586,44/1112,542/23066,0.001802323734428306,1,0.01778777111758117,Down,4,5,FALSE,BP,gad2OEB33
GO:0006833,water transport,7,1.54270354634527,39,7/39,7/1112,32/23066,0.001805740660075994,1,0.01778777111758117,Down,5,5,FALSE,BP,gad2OEB33
GO:0042044,fluid transport,7,1.54270354634527,39,7/39,7/1112,32/23066,0.001805740660075994,1,0.01778777111758117,Down,4,4,FALSE,BP,gad2OEB33
GO:1901568,fatty acid derivative metabolic process,7,1.54270354634527,39,7/39,7/1112,32/23066,0.001805740660075994,1,0.01778777111758117,Down,3,3,FALSE,BP,gad2OEB33
GO:0031224,intrinsic component of membrane,371,321.89473684210526,7048,371/7048,371/1112,6677/23066,0.0018707479843489171,1,0.018289050053642997,Down,2,3,FALSE,CC,gad2OEB33
GO:0016052,carbohydrate catabolic process,26,13.112980143934795,298,26/298,26/1112,272/23066,0.001873430483216531,1,0.018289050053642997,Down,4,4,FALSE,BP,gad2OEB33
GO:0008757,S-adenosylmethionine-dependent methyltransferase activity,20,8.870545391485303,204,20/204,20/1112,184/23066,0.001923780743840264,1,0.018696744104197565,Down,5,5,FALSE,MF,gad2OEB33
GO:0009295,nucleoid,9,2.5551027486343534,62,9/62,9/1112,53/23066,0.002013834386185268,1,0.019484966483223686,Down,2,2,FALSE,CC,gad2OEB33
GO:0000902,cell morphogenesis,34,18.75348998525969,423,34/423,34/1112,389/23066,0.0020688793581629854,1,0.019578825209120493,Down,3,4,FALSE,BP,gad2OEB33
GO:0001558,regulation of cell growth,13,4.820948582328969,113,13/113,13/1112,100/23066,0.0020807612201674567,1,0.019578825209120493,Down,3,5,FALSE,BP,gad2OEB33
GO:0007585,respiratory gaseous exchange by respiratory system,2,0,2,2/2,2/1112,0/23066,0.0021134698778793367,1,0.019578825209120493,Down,2,2,FALSE,BP,gad2OEB33
GO:0010493,Lewis a epitope biosynthetic process,2,0,2,2/2,2/1112,0/23066,0.0021134698778793367,1,0.019578825209120493,Down,5,7,TRUE,BP,gad2OEB33
GO:0033946,"xyloglucan-specific endo-beta-1,4-glucanase activity",2,0,2,2/2,2/1112,0/23066,0.0021134698778793367,1,0.019578825209120493,Down,6,6,TRUE,MF,gad2OEB33
GO:0042834,peptidoglycan binding,2,0,2,2/2,2/1112,0/23066,0.0021134698778793367,1,0.019578825209120493,Down,4,4,TRUE,MF,gad2OEB33
GO:0043576,regulation of respiratory gaseous exchange,2,0,2,2/2,2/1112,0/23066,0.0021134698778793367,1,0.019578825209120493,Down,3,4,FALSE,BP,gad2OEB33
GO:0048756,sieve cell differentiation,2,0,2,2/2,2/1112,0/23066,0.0021134698778793367,1,0.019578825209120493,Down,5,6,TRUE,BP,gad2OEB33
GO:1903942,positive regulation of respiratory gaseous exchange,2,0,2,2/2,2/1112,0/23066,0.0021134698778793367,1,0.019578825209120493,Down,3,5,TRUE,BP,gad2OEB33
GO:0042802,identical protein binding,32,17.451833868030867,394,32/394,32/1112,362/23066,0.002142724420968628,1,0.01976572484935891,Down,3,3,FALSE,MF,gad2OEB33
GO:0016835,carbon-oxygen lyase activity,17,7.327841845140033,169,17/169,17/1112,152/23066,0.0024255130108364964,1,0.022001424269129384,Down,3,3,FALSE,MF,gad2OEB33
GO:0042278,purine nucleoside metabolic process,7,1.6391225179918494,41,7/41,7/1112,34/23066,0.0024371289715085036,1,0.0220150612903486,Down,5,7,FALSE,BP,gad2OEB33
GO:0009888,tissue development,50,31.577213214254748,705,50/705,50/1112,655/23066,0.002475272596978322,1,0.022267224973643827,Down,3,3,FALSE,BP,gad2OEB33
GO:0005200,structural constituent of cytoskeleton,6,1.2052371455822422,31,6/31,6/1112,25/23066,0.002557231223145002,1,0.022815952347486353,Down,2,2,FALSE,MF,gad2OEB33
GO:0010305,leaf vascular tissue pattern formation,6,1.2052371455822422,31,6/31,6/1112,25/23066,0.002557231223145002,1,0.022815952347486353,Down,5,7,TRUE,BP,gad2OEB33
GO:0010033,response to organic substance,123,93.526402497182,2063,123/2063,123/1112,1940/23066,0.0029431206876136666,1,0.02531776482737981,Down,3,3,FALSE,BP,gad2OEB33
GO:0006021,inositol biosynthetic process,3,0.19283794329315876,7,3/7,3/1112,4/23066,0.0029539330574894222,1,0.02531776482737981,Down,5,7,FALSE,BP,gad2OEB33
GO:0046083,adenine metabolic process,3,0.19283794329315876,7,3/7,3/1112,4/23066,0.0029539330574894222,1,0.02531776482737981,Down,6,8,FALSE,BP,gad2OEB33
GO:0046084,adenine biosynthetic process,3,0.19283794329315876,7,3/7,3/1112,4/23066,0.0029539330574894222,1,0.02531776482737981,Down,5,9,FALSE,BP,gad2OEB33
GO:0060919,auxin influx,3,0.19283794329315876,7,3/7,3/1112,4/23066,0.0029539330574894222,1,0.02531776482737981,Down,6,6,FALSE,BP,gad2OEB33
GO:0010196,nonphotochemical quenching,4,0.4820948582328969,14,4/14,4/1112,10/23066,0.0030752192260403424,1,0.026029641659808287,Down,6,6,TRUE,BP,gad2OEB33
GO:0016872,intramolecular lyase activity,4,0.4820948582328969,14,4/14,4/1112,10/23066,0.0030752192260403424,1,0.026029641659808287,Down,3,3,FALSE,MF,gad2OEB33
GO:1990066,energy quenching,4,0.4820948582328969,14,4/14,4/1112,10/23066,0.0030752192260403424,1,0.026029641659808287,Down,5,5,FALSE,BP,gad2OEB33
GO:0022626,cytosolic ribosome,27,14.414636261163617,326,27/326,27/1112,299/23066,0.003103153639228376,1,0.026083264372973647,Down,3,6,FALSE,CC,gad2OEB33
GO:0006073,cellular glucan metabolic process,22,10.943553281886759,249,22/249,22/1112,227/23066,0.0033637728231794093,1,0.028165128600236823,Down,5,6,FALSE,BP,gad2OEB33
GO:0099402,plant organ development,73,50.668169600277466,1124,73/1124,73/1112,1051/23066,0.0034096765272183605,1,0.028338041919257085,Down,3,5,FALSE,BP,gad2OEB33
GO:0010020,chloroplast fission,5,0.8677707448192145,23,5/23,5/1112,18/23066,0.0034317903667704644,1,0.028338041919257085,Down,7,7,FALSE,BP,gad2OEB33
GO:0043572,plastid fission,5,0.8677707448192145,23,5/23,5/1112,18/23066,0.0034317903667704644,1,0.028338041919257085,Down,6,6,FALSE,BP,gad2OEB33
GO:0048638,regulation of developmental growth,17,7.665308245903061,176,17/176,17/1112,159/23066,0.0034364919920458754,1,0.028338041919257085,Down,3,4,FALSE,BP,gad2OEB33
GO:0042026,protein refolding,6,1.3016561172288217,33,6/33,6/1112,27/23066,0.0035576094320327787,1,0.0292260971076806,Down,3,3,FALSE,BP,gad2OEB33
GO:0016740,transferase activity,234,195.20020809849996,4283,234/4283,234/1112,4049/23066,0.003755852187212151,1,0.030395874392419524,Down,2,2,FALSE,MF,gad2OEB33
GO:0006468,protein phosphorylation,81,57.65854504465447,1277,81/1277,81/1112,1196/23066,0.0038214858641487334,1,0.03081249898611775,Down,6,7,FALSE,BP,gad2OEB33
GO:0071840,cellular component organization or biogenesis,195,159.3805601317957,3501,195/3501,195/1112,3306/23066,0.003943621355020047,1,0.031447852343877807,Down,2,2,FALSE,BP,gad2OEB33
GO:0016757,"transferase activity, transferring glycosyl groups",46,28.973900979797104,647,46/647,46/1112,601/23066,0.004060755023430612,1,0.03214641340366706,Down,3,3,FALSE,MF,gad2OEB33
GO:0009156,ribonucleoside monophosphate biosynthetic process,7,1.8319604612850082,45,7/45,7/1112,38/23066,0.004195900293064453,1,0.03309592368841056,Down,7,9,FALSE,BP,gad2OEB33
GO:0019904,protein domain specific binding,9,2.8925691493973815,69,9/69,9/1112,60/23066,0.004228731758509972,1,0.03311492459811586,Down,3,3,FALSE,MF,gad2OEB33
GO:0004332,fructose-bisphosphate aldolase activity,3,0.24104742911644844,8,3/8,3/1112,5/23066,0.004565225148145751,1,0.03536831013349929,Down,5,5,TRUE,MF,gad2OEB33
GO:0035247,peptidyl-arginine omega-N-methylation,3,0.24104742911644844,8,3/8,3/1112,5/23066,0.004565225148145751,1,0.03536831013349929,Down,7,11,FALSE,BP,gad2OEB33
GO:1905392,plant organ morphogenesis,35,20.585450446544698,462,35/462,35/1112,427/23066,0.004651818497534249,1,0.035784483636509046,Down,3,6,FALSE,BP,gad2OEB33
GO:0048598,embryonic morphogenesis,6,1.398075088875401,35,6/35,6/1112,29/23066,0.004822602977494968,1,0.03696762916199488,Down,3,5,FALSE,BP,gad2OEB33
GO:0016758,"transferase activity, transferring hexosyl groups",29,16.246596722448626,366,29/366,29/1112,337/23066,0.005120862911313717,1,0.03911620546642092,Down,4,4,FALSE,MF,gad2OEB33
GO:0007017,microtubule-based process,21,10.702505852770312,243,21/243,21/1112,222/23066,0.005148548329027611,1,0.039190173819206676,Down,2,2,FALSE,BP,gad2OEB33
GO:0006631,fatty acid metabolic process,23,12.100580941645712,274,23/274,23/1112,251/23066,0.005309684888975268,1,0.040275902450519714,Down,4,7,FALSE,BP,gad2OEB33
GO:0034404,nucleobase-containing small molecule biosynthetic process,7,1.9283794329315875,47,7/47,7/1112,40/23066,0.005371622119585113,1,0.04060424081366941,Down,4,6,FALSE,BP,gad2OEB33
GO:0010410,hemicellulose metabolic process,12,4.820948582328969,112,12/112,12/1112,100/23066,0.005429102491589123,1,0.04089673399373536,Down,5,7,FALSE,BP,gad2OEB33
GO:0009825,multidimensional cell growth,6,1.4462845746986908,36,6/36,6/1112,30/23066,0.005566161739300763,1,0.04178460036709573,Down,3,3,FALSE,BP,gad2OEB33
GO:0044042,glucan metabolic process,22,11.232810196826497,255,22/255,22/1112,233/23066,0.00593258783221916,1,0.04407933007078878,Down,5,5,FALSE,BP,gad2OEB33
GO:0005761,mitochondrial ribosome,7,1.9765889187548773,48,7/48,7/1112,41/23066,0.0060444972154592045,1,0.04430654094842397,Down,4,7,FALSE,CC,gad2OEB33
GO:0000234,phosphoethanolamine N-methyltransferase activity,2,0.04820948582328969,3,2/3,2/1112,1/23066,0.006146336870199375,1,0.04430654094842397,Down,6,6,TRUE,MF,gad2OEB33
GO:0004512,inositol-3-phosphate synthase activity,2,0.04820948582328969,3,2/3,2/1112,1/23066,0.006146336870199375,1,0.04430654094842397,Down,4,4,TRUE,MF,gad2OEB33
GO:0005539,glycosaminoglycan binding,2,0.04820948582328969,3,2/3,2/1112,1/23066,0.006146336870199375,1,0.04430654094842397,Down,3,3,FALSE,MF,gad2OEB33
GO:0008395,steroid hydroxylase activity,2,0.04820948582328969,3,2/3,2/1112,1/23066,0.006146336870199375,1,0.04430654094842397,Down,4,4,FALSE,MF,gad2OEB33
GO:0010220,positive regulation of vernalization response,2,0.04820948582328969,3,2/3,2/1112,1/23066,0.006146336870199375,1,0.04430654094842397,Down,3,7,TRUE,BP,gad2OEB33
GO:0015843,methylammonium transport,2,0.04820948582328969,3,2/3,2/1112,1/23066,0.006146336870199375,1,0.04430654094842397,Down,6,7,FALSE,BP,gad2OEB33
GO:0016630,protochlorophyllide reductase activity,2,0.04820948582328969,3,2/3,2/1112,1/23066,0.006146336870199375,1,0.04430654094842397,Down,5,5,TRUE,MF,gad2OEB33
GO:0034758,positive regulation of iron ion transport,2,0.04820948582328969,3,2/3,2/1112,1/23066,0.006146336870199375,1,0.04430654094842397,Down,4,10,FALSE,BP,gad2OEB33
GO:0000226,microtubule cytoskeleton organization,17,7.954565160842799,182,17/182,17/1112,165/23066,0.0063015202871246345,1,0.045257308908682216,Down,3,6,FALSE,BP,gad2OEB33
GO:0016301,kinase activity,92,68.55388884071795,1514,92/1514,92/1112,1422/23066,0.00631980795050041,1,0.045257308908682216,Down,4,4,FALSE,MF,gad2OEB33
GO:0016773,"phosphotransferase activity, alcohol group as acceptor",81,58.911991676060005,1303,81/1303,81/1112,1222/23066,0.006376071651621846,1,0.04551051798551069,Down,4,4,FALSE,MF,gad2OEB33
GO:0019755,one-carbon compound transport,3,0.28925691493973815,9,3/9,3/1112,6/23066,0.006615039347711369,1,0.046908601498265964,Down,5,5,FALSE,BP,gad2OEB33
GO:0009119,ribonucleoside metabolic process,7,2.024798404578167,49,7/49,7/1112,42/23066,0.006778282027844548,1,0.04791012978771942,Down,5,7,FALSE,BP,gad2OEB33
GO:0046112,nucleobase biosynthetic process,5,1.0606086881123733,27,5/27,5/1112,22/23066,0.007072681025441157,1,0.04966847287866258,Down,5,7,FALSE,BP,gad2OEB33
GO:0003824,catalytic activity,509,463.5342061909304,10124,509/10124,509/1112,9615/23066,0.007430798311850752,1,0.052015588182955264,Down,1,1,FALSE,MF,gad2OEB33
GO:0016310,phosphorylation,104,79.35281366513483,1750,104/1750,104/1112,1646/23066,0.007542135546504598,1,0.05262573424596317,Down,5,5,FALSE,BP,gad2OEB33
GO:0009161,ribonucleoside monophosphate metabolic process,7,2.0730078904014566,50,7/50,7/1112,43/23066,0.007576162426995258,1,0.052694267104053276,Down,6,8,FALSE,BP,gad2OEB33
GO:0099080,supramolecular complex,28,16.246596722448626,365,28/365,28/1112,337/23066,0.007821377098739245,1,0.0542265539616412,Down,2,2,FALSE,CC,gad2OEB33
GO:0010114,response to red light,8,2.651521720280933,63,8/63,8/1112,55/23066,0.008023547452497679,1,0.05545162794948396,Down,6,6,FALSE,BP,gad2OEB33
GO:0098807,chloroplast thylakoid membrane protein complex,4,0.6749328015260556,18,4/18,4/1112,14/23066,0.008118974955455768,1,0.05593357113299749,Down,3,9,FALSE,CC,gad2OEB33
GO:0004312,fatty acid synthase activity,5,1.1088181739356628,28,5/28,5/1112,23/23066,0.008290295087384185,1,0.05627584716753228,Down,5,5,FALSE,MF,gad2OEB33
GO:0005372,water transmembrane transporter activity,5,1.1088181739356628,28,5/28,5/1112,23/23066,0.008290295087384185,1,0.05627584716753228,Down,4,4,FALSE,MF,gad2OEB33
GO:0015250,water channel activity,5,1.1088181739356628,28,5/28,5/1112,23/23066,0.008290295087384185,1,0.05627584716753228,Down,5,5,TRUE,MF,gad2OEB33
GO:2000012,regulation of auxin polar transport,5,1.1088181739356628,28,5/28,5/1112,23/23066,0.008290295087384185,1,0.05627584716753228,Down,4,7,TRUE,BP,gad2OEB33
GO:0009112,nucleobase metabolic process,6,1.5909130321685598,39,6/39,6/1112,33/23066,0.008297908562598925,1,0.05627584716753228,Down,4,6,FALSE,BP,gad2OEB33
GO:0099503,secretory vesicle,16,7.568889274256481,173,16/173,16/1112,157/23066,0.00894555815296674,1,0.06029250804646622,Down,4,7,FALSE,CC,gad2OEB33
GO:0010067,procambium histogenesis,3,0.3374664007630278,10,3/10,3/1112,7/23066,0.009129585365797374,1,0.06059483945530757,Down,5,12,TRUE,BP,gad2OEB33
GO:0015837,amine transport,3,0.3374664007630278,10,3/10,3/1112,7/23066,0.009129585365797374,1,0.06059483945530757,Down,5,5,FALSE,BP,gad2OEB33
GO:0015976,carbon utilization,3,0.3374664007630278,10,3/10,3/1112,7/23066,0.009129585365797374,1,0.06059483945530757,Down,1,1,FALSE,BP,gad2OEB33
GO:1902183,regulation of shoot apical meristem development,3,0.3374664007630278,10,3/10,3/1112,7/23066,0.009129585365797374,1,0.06059483945530757,Down,4,6,FALSE,BP,gad2OEB33
GO:0009124,nucleoside monophosphate biosynthetic process,7,2.169426862048036,52,7/52,7/1112,45/23066,0.009376927217158298,1,0.06167241858535836,Down,6,8,FALSE,BP,gad2OEB33
GO:0003729,mRNA binding,65,46.52215381947455,1030,65/1030,65/1112,965/23066,0.009615857368616282,1,0.06268284152482123,Down,5,5,FALSE,MF,gad2OEB33
GO:0032501,multicellular organismal process,176,145.20697129974855,3188,176/3188,176/1112,3012/23066,0.009620346289603265,1,0.06268284152482123,Down,1,1,FALSE,BP,gad2OEB33
GO:0009127,purine nucleoside monophosphate biosynthetic process,5,1.1570276597589526,29,5/29,5/1112,24/23066,0.00964572894387465,1,0.06268284152482123,Down,7,9,FALSE,BP,gad2OEB33
GO:0009168,purine ribonucleoside monophosphate biosynthetic process,5,1.1570276597589526,29,5/29,5/1112,24/23066,0.00964572894387465,1,0.06268284152482123,Down,8,10,FALSE,BP,gad2OEB33
GO:0006144,purine nucleobase metabolic process,4,0.7231422873493454,19,4/19,4/1112,15/23066,0.009915592823705433,1,0.06405414117865497,Down,5,7,FALSE,BP,gad2OEB33
GO:0046838,phosphorylated carbohydrate dephosphorylation,4,0.7231422873493454,19,4/19,4/1112,15/23066,0.009915592823705433,1,0.06405414117865497,Down,4,6,FALSE,BP,gad2OEB33
GO:0006796,phosphate-containing compound metabolic process,142,114.49752883031302,2517,142/2517,142/1112,2375/23066,0.010264286467774726,1,0.06611050781167331,Down,4,4,FALSE,BP,gad2OEB33
GO:0009706,chloroplast inner membrane,10,4.001387323333044,93,10/93,10/1112,83/23066,0.010385009255736202,1,0.06669075265409355,Down,6,9,FALSE,CC,gad2OEB33
GO:0019203,carbohydrate phosphatase activity,5,1.2052371455822422,30,5/30,5/1112,25/23066,0.011145957194678159,1,0.07074270790907974,Down,6,6,FALSE,MF,gad2OEB33
GO:0005737,cytoplasm,540,496.5094944940605,10839,540/10839,540/1112,10299/23066,0.011338392294033325,1,0.07175488379101903,Down,2,2,FALSE,CC,gad2OEB33
GO:0016053,organic acid biosynthetic process,40,25.888493887106563,577,40/577,40/1112,537/23066,0.011378910240434064,1,0.0718025727345651,Down,4,4,FALSE,BP,gad2OEB33
GO:1902903,regulation of supramolecular fiber organization,7,2.2658458336946152,54,7/54,7/1112,47/23066,0.011472036884638163,1,0.07218099508051237,Down,4,5,FALSE,BP,gad2OEB33
GO:0009826,unidimensional cell growth,24,13.450446544697824,303,24/303,24/1112,279/23066,0.011893392609768438,1,0.07253797662104261,Down,3,5,FALSE,BP,gad2OEB33
GO:0004817,cysteine-tRNA ligase activity,2,0.09641897164657938,4,2/4,2/1112,2/23066,0.01191788250688162,1,0.07253797662104261,Down,5,5,TRUE,MF,gad2OEB33
GO:0006423,cysteinyl-tRNA aminoacylation,2,0.09641897164657938,4,2/4,2/1112,2/23066,0.01191788250688162,1,0.07253797662104261,Down,7,11,FALSE,BP,gad2OEB33
GO:0009515,granal stacked thylakoid,2,0.09641897164657938,4,2/4,2/1112,2/23066,0.01191788250688162,1,0.07253797662104261,Down,3,8,TRUE,CC,gad2OEB33
GO:0009542,granum,2,0.09641897164657938,4,2/4,2/1112,2/23066,0.01191788250688162,1,0.07253797662104261,Down,2,7,FALSE,CC,gad2OEB33
GO:0009769,"photosynthesis, light harvesting in photosystem II",2,0.09641897164657938,4,2/4,2/1112,2/23066,0.01191788250688162,1,0.07253797662104261,Down,5,6,TRUE,BP,gad2OEB33
GO:0052736,beta-glucanase activity,2,0.09641897164657938,4,2/4,2/1112,2/23066,0.01191788250688162,1,0.07253797662104261,Down,5,5,FALSE,MF,gad2OEB33
GO:0070330,aromatase activity,2,0.09641897164657938,4,2/4,2/1112,2/23066,0.01191788250688162,1,0.07253797662104261,Down,5,5,TRUE,MF,gad2OEB33
GO:1905157,positive regulation of photosynthesis,2,0.09641897164657938,4,2/4,2/1112,2/23066,0.01191788250688162,1,0.07253797662104261,Down,4,6,TRUE,BP,gad2OEB33
